saleDateKey,saleDate,year,month,day,weekday,quarter
7232,10/19/1999,1999,10,19,3,4
7233,10/20/1999,1999,10,20,4,4
7234,10/21/1999,1999,10,21,5,4
7235,10/22/1999,1999,10,22,6,4
7236,10/23/1999,1999,10,23,7,4
7237,10/24/1999,1999,10,24,1,4
7238,10/25/1999,1999,10,25,2,4
7239,10/26/1999,1999,10,26,3,4
7240,10/27/1999,1999,10,27,4,4
7241,10/28/1999,1999,10,28,5,4
7242,10/29/1999,1999,10,29,6,4
7243,10/30/1999,1999,10,30,7,4
7244,10/31/1999,1999,10,31,1,4
7245,11/1/1999,1999,11,1,2,4
7246,11/2/1999,1999,11,2,3,4
7247,11/3/1999,1999,11,3,4,4
7248,11/4/1999,1999,11,4,5,4
7249,11/5/1999,1999,11,5,6,4
7250,11/6/1999,1999,11,6,7,4
7251,11/7/1999,1999,11,7,1,4
7252,11/8/1999,1999,11,8,2,4
7253,11/9/1999,1999,11,9,3,4
7254,11/10/1999,1999,11,10,4,4
7255,11/11/1999,1999,11,11,5,4
7256,11/12/1999,1999,11,12,6,4
7257,11/13/1999,1999,11,13,7,4
7258,11/14/1999,1999,11,14,1,4
7259,11/15/1999,1999,11,15,2,4
7260,11/16/1999,1999,11,16,3,4
7261,11/17/1999,1999,11,17,4,4
7262,11/18/1999,1999,11,18,5,4
7263,11/19/1999,1999,11,19,6,4
7264,11/20/1999,1999,11,20,7,4
7265,11/21/1999,1999,11,21,1,4
7266,11/22/1999,1999,11,22,2,4
7267,11/23/1999,1999,11,23,3,4
7268,11/24/1999,1999,11,24,4,4
7269,11/25/1999,1999,11,25,5,4
7270,11/26/1999,1999,11,26,6,4
7271,11/27/1999,1999,11,27,7,4
7272,11/28/1999,1999,11,28,1,4
7273,11/29/1999,1999,11,29,2,4
7274,11/30/1999,1999,11,30,3,4
7275,12/1/1999,1999,12,1,4,4
7276,12/2/1999,1999,12,2,5,4
7277,12/3/1999,1999,12,3,6,4
7278,12/4/1999,1999,12,4,7,4
7279,12/5/1999,1999,12,5,1,4
7280,12/6/1999,1999,12,6,2,4
7281,12/7/1999,1999,12,7,3,4
7282,12/8/1999,1999,12,8,4,4
7283,12/9/1999,1999,12,9,5,4
7284,12/10/1999,1999,12,10,6,4
7285,12/11/1999,1999,12,11,7,4
7286,12/12/1999,1999,12,12,1,4
7287,12/13/1999,1999,12,13,2,4
7288,12/14/1999,1999,12,14,3,4
7289,12/15/1999,1999,12,15,4,4
7290,12/16/1999,1999,12,16,5,4
7291,12/17/1999,1999,12,17,6,4
7292,12/18/1999,1999,12,18,7,4
7293,12/19/1999,1999,12,19,1,4
7294,12/20/1999,1999,12,20,2,4
7295,12/21/1999,1999,12,21,3,4
7296,12/22/1999,1999,12,22,4,4
7297,12/23/1999,1999,12,23,5,4
7298,12/24/1999,1999,12,24,6,4
7299,12/25/1999,1999,12,25,7,4
7300,12/26/1999,1999,12,26,1,4
7301,12/27/1999,1999,12,27,2,4
7302,12/28/1999,1999,12,28,3,4
7303,12/29/1999,1999,12,29,4,4
7304,12/30/1999,1999,12,30,5,4
7305,12/31/1999,1999,12,31,6,4
7306,1/1/2000,2000,1,1,7,1
7307,1/2/2000,2000,1,2,1,1
7308,1/3/2000,2000,1,3,2,1
7309,1/4/2000,2000,1,4,3,1
7310,1/5/2000,2000,1,5,4,1
7311,1/6/2000,2000,1,6,5,1
7312,1/7/2000,2000,1,7,6,1
7313,1/8/2000,2000,1,8,7,1
7314,1/9/2000,2000,1,9,1,1
7315,1/10/2000,2000,1,10,2,1
7316,1/11/2000,2000,1,11,3,1
7317,1/12/2000,2000,1,12,4,1
7318,1/13/2000,2000,1,13,5,1
7319,1/14/2000,2000,1,14,6,1
7320,1/15/2000,2000,1,15,7,1
7321,1/16/2000,2000,1,16,1,1
7322,1/17/2000,2000,1,17,2,1
7323,1/18/2000,2000,1,18,3,1
7324,1/19/2000,2000,1,19,4,1
7325,1/20/2000,2000,1,20,5,1
7326,1/21/2000,2000,1,21,6,1
7327,1/22/2000,2000,1,22,7,1
7328,1/23/2000,2000,1,23,1,1
7329,1/24/2000,2000,1,24,2,1
7330,1/25/2000,2000,1,25,3,1
7331,1/26/2000,2000,1,26,4,1
7332,1/27/2000,2000,1,27,5,1
7333,1/28/2000,2000,1,28,6,1
7334,1/29/2000,2000,1,29,7,1
7335,1/30/2000,2000,1,30,1,1
7336,1/31/2000,2000,1,31,2,1
7337,2/1/2000,2000,2,1,3,1
7338,2/2/2000,2000,2,2,4,1
7339,2/3/2000,2000,2,3,5,1
7340,2/4/2000,2000,2,4,6,1
7341,2/5/2000,2000,2,5,7,1
7342,2/6/2000,2000,2,6,1,1
7343,2/7/2000,2000,2,7,2,1
7344,2/8/2000,2000,2,8,3,1
7345,2/9/2000,2000,2,9,4,1
7346,2/10/2000,2000,2,10,5,1
7347,2/11/2000,2000,2,11,6,1
7348,2/12/2000,2000,2,12,7,1
7349,2/13/2000,2000,2,13,1,1
7350,2/14/2000,2000,2,14,2,1
7351,2/15/2000,2000,2,15,3,1
7352,2/16/2000,2000,2,16,4,1
7353,2/17/2000,2000,2,17,5,1
7354,2/18/2000,2000,2,18,6,1
7355,2/19/2000,2000,2,19,7,1
7356,2/20/2000,2000,2,20,1,1
7357,2/21/2000,2000,2,21,2,1
7358,2/22/2000,2000,2,22,3,1
7359,2/23/2000,2000,2,23,4,1
7360,2/24/2000,2000,2,24,5,1
7361,2/25/2000,2000,2,25,6,1
7362,2/26/2000,2000,2,26,7,1
7363,2/27/2000,2000,2,27,1,1
7364,2/28/2000,2000,2,28,2,1
7365,2/29/2000,2000,2,29,3,1
7366,3/1/2000,2000,3,1,4,1
7367,3/2/2000,2000,3,2,5,1
7368,3/3/2000,2000,3,3,6,1
7369,3/4/2000,2000,3,4,7,1
7370,3/5/2000,2000,3,5,1,1
7371,3/6/2000,2000,3,6,2,1
7372,3/7/2000,2000,3,7,3,1
7373,3/8/2000,2000,3,8,4,1
7374,3/9/2000,2000,3,9,5,1
7375,3/10/2000,2000,3,10,6,1
7376,3/11/2000,2000,3,11,7,1
7377,3/12/2000,2000,3,12,1,1
7378,3/13/2000,2000,3,13,2,1
7379,3/14/2000,2000,3,14,3,1
7380,3/15/2000,2000,3,15,4,1
7381,3/16/2000,2000,3,16,5,1
7382,3/17/2000,2000,3,17,6,1
7383,3/18/2000,2000,3,18,7,1
7384,3/19/2000,2000,3,19,1,1
7385,3/20/2000,2000,3,20,2,1
7386,3/21/2000,2000,3,21,3,1
7387,3/22/2000,2000,3,22,4,1
7388,3/23/2000,2000,3,23,5,1
7389,3/24/2000,2000,3,24,6,1
7390,3/25/2000,2000,3,25,7,1
7391,3/26/2000,2000,3,26,1,1
7392,3/27/2000,2000,3,27,2,1
7393,3/28/2000,2000,3,28,3,1
7394,3/29/2000,2000,3,29,4,1
7395,3/30/2000,2000,3,30,5,1
7396,3/31/2000,2000,3,31,6,1
7397,4/1/2000,2000,4,1,7,2
7398,4/2/2000,2000,4,2,1,2
7399,4/3/2000,2000,4,3,2,2
7400,4/4/2000,2000,4,4,3,2
7401,4/5/2000,2000,4,5,4,2
7402,4/6/2000,2000,4,6,5,2
7403,4/7/2000,2000,4,7,6,2
7404,4/8/2000,2000,4,8,7,2
7405,4/9/2000,2000,4,9,1,2
7406,4/10/2000,2000,4,10,2,2
7407,4/11/2000,2000,4,11,3,2
7408,4/12/2000,2000,4,12,4,2
7409,4/13/2000,2000,4,13,5,2
7410,4/14/2000,2000,4,14,6,2
7411,4/15/2000,2000,4,15,7,2
7412,4/16/2000,2000,4,16,1,2
7413,4/17/2000,2000,4,17,2,2
7414,4/18/2000,2000,4,18,3,2
7415,4/19/2000,2000,4,19,4,2
7416,4/20/2000,2000,4,20,5,2
7417,4/21/2000,2000,4,21,6,2
7418,4/22/2000,2000,4,22,7,2
7419,4/23/2000,2000,4,23,1,2
7420,4/24/2000,2000,4,24,2,2
7421,4/25/2000,2000,4,25,3,2
7422,4/26/2000,2000,4,26,4,2
7423,4/27/2000,2000,4,27,5,2
7424,4/28/2000,2000,4,28,6,2
7425,4/29/2000,2000,4,29,7,2
7426,4/30/2000,2000,4,30,1,2
7427,5/1/2000,2000,5,1,2,2
7428,5/2/2000,2000,5,2,3,2
7429,5/3/2000,2000,5,3,4,2
7430,5/4/2000,2000,5,4,5,2
7431,5/5/2000,2000,5,5,6,2
7432,5/6/2000,2000,5,6,7,2
7433,5/7/2000,2000,5,7,1,2
7434,5/8/2000,2000,5,8,2,2
7435,5/9/2000,2000,5,9,3,2
7436,5/10/2000,2000,5,10,4,2
7437,5/11/2000,2000,5,11,5,2
7438,5/12/2000,2000,5,12,6,2
7439,5/13/2000,2000,5,13,7,2
7440,5/14/2000,2000,5,14,1,2
7441,5/15/2000,2000,5,15,2,2
7442,5/16/2000,2000,5,16,3,2
7443,5/17/2000,2000,5,17,4,2
7444,5/18/2000,2000,5,18,5,2
7445,5/19/2000,2000,5,19,6,2
7446,5/20/2000,2000,5,20,7,2
7447,5/21/2000,2000,5,21,1,2
7448,5/22/2000,2000,5,22,2,2
7449,5/23/2000,2000,5,23,3,2
7450,5/24/2000,2000,5,24,4,2
7451,5/25/2000,2000,5,25,5,2
7452,5/26/2000,2000,5,26,6,2
7453,5/27/2000,2000,5,27,7,2
7454,5/28/2000,2000,5,28,1,2
7455,5/29/2000,2000,5,29,2,2
7456,5/30/2000,2000,5,30,3,2
7457,5/31/2000,2000,5,31,4,2
7458,6/1/2000,2000,6,1,5,2
7459,6/2/2000,2000,6,2,6,2
7460,6/3/2000,2000,6,3,7,2
7461,6/4/2000,2000,6,4,1,2
7462,6/5/2000,2000,6,5,2,2
7463,6/6/2000,2000,6,6,3,2
7464,6/7/2000,2000,6,7,4,2
7465,6/8/2000,2000,6,8,5,2
7466,6/9/2000,2000,6,9,6,2
7467,6/10/2000,2000,6,10,7,2
7468,6/11/2000,2000,6,11,1,2
7469,6/12/2000,2000,6,12,2,2
7470,6/13/2000,2000,6,13,3,2
7471,6/14/2000,2000,6,14,4,2
7472,6/15/2000,2000,6,15,5,2
7473,6/16/2000,2000,6,16,6,2
7474,6/17/2000,2000,6,17,7,2
7475,6/18/2000,2000,6,18,1,2
7476,6/19/2000,2000,6,19,2,2
7477,6/20/2000,2000,6,20,3,2
7478,6/21/2000,2000,6,21,4,2
7479,6/22/2000,2000,6,22,5,2
7480,6/23/2000,2000,6,23,6,2
7481,6/24/2000,2000,6,24,7,2
7482,6/25/2000,2000,6,25,1,2
7483,6/26/2000,2000,6,26,2,2
7484,6/27/2000,2000,6,27,3,2
7485,6/28/2000,2000,6,28,4,2
7486,6/29/2000,2000,6,29,5,2
7487,6/30/2000,2000,6,30,6,2
7488,7/1/2000,2000,7,1,7,3
7489,7/2/2000,2000,7,2,1,3
7490,7/3/2000,2000,7,3,2,3
7491,7/4/2000,2000,7,4,3,3
7492,7/5/2000,2000,7,5,4,3
7493,7/6/2000,2000,7,6,5,3
7494,7/7/2000,2000,7,7,6,3
7495,7/8/2000,2000,7,8,7,3
7496,7/9/2000,2000,7,9,1,3
7497,7/10/2000,2000,7,10,2,3
7498,7/11/2000,2000,7,11,3,3
7499,7/12/2000,2000,7,12,4,3
7500,7/13/2000,2000,7,13,5,3
7501,7/14/2000,2000,7,14,6,3
7502,7/15/2000,2000,7,15,7,3
7503,7/16/2000,2000,7,16,1,3
7504,7/17/2000,2000,7,17,2,3
7505,7/18/2000,2000,7,18,3,3
7506,7/19/2000,2000,7,19,4,3
7507,7/20/2000,2000,7,20,5,3
7508,7/21/2000,2000,7,21,6,3
7509,7/22/2000,2000,7,22,7,3
7510,7/23/2000,2000,7,23,1,3
7511,7/24/2000,2000,7,24,2,3
7512,7/25/2000,2000,7,25,3,3
7513,7/26/2000,2000,7,26,4,3
7514,7/27/2000,2000,7,27,5,3
7515,7/28/2000,2000,7,28,6,3
7516,7/29/2000,2000,7,29,7,3
7517,7/30/2000,2000,7,30,1,3
7518,7/31/2000,2000,7,31,2,3
7519,8/1/2000,2000,8,1,3,3
7520,8/2/2000,2000,8,2,4,3
7521,8/3/2000,2000,8,3,5,3
7522,8/4/2000,2000,8,4,6,3
7523,8/5/2000,2000,8,5,7,3
7524,8/6/2000,2000,8,6,1,3
7525,8/7/2000,2000,8,7,2,3
7526,8/8/2000,2000,8,8,3,3
7527,8/9/2000,2000,8,9,4,3
7528,8/10/2000,2000,8,10,5,3
7529,8/11/2000,2000,8,11,6,3
7530,8/12/2000,2000,8,12,7,3
7531,8/13/2000,2000,8,13,1,3
7532,8/14/2000,2000,8,14,2,3
7533,8/15/2000,2000,8,15,3,3
7534,8/16/2000,2000,8,16,4,3
7535,8/17/2000,2000,8,17,5,3
7536,8/18/2000,2000,8,18,6,3
7537,8/19/2000,2000,8,19,7,3
7538,8/20/2000,2000,8,20,1,3
7539,8/21/2000,2000,8,21,2,3
7540,8/22/2000,2000,8,22,3,3
7541,8/23/2000,2000,8,23,4,3
7542,8/24/2000,2000,8,24,5,3
7543,8/25/2000,2000,8,25,6,3
7544,8/26/2000,2000,8,26,7,3
7545,8/27/2000,2000,8,27,1,3
7546,8/28/2000,2000,8,28,2,3
7547,8/29/2000,2000,8,29,3,3
7548,8/30/2000,2000,8,30,4,3
7549,8/31/2000,2000,8,31,5,3
7550,9/1/2000,2000,9,1,6,3
7551,9/2/2000,2000,9,2,7,3
7552,9/3/2000,2000,9,3,1,3
7553,9/4/2000,2000,9,4,2,3
7554,9/5/2000,2000,9,5,3,3
7555,9/6/2000,2000,9,6,4,3
7556,9/7/2000,2000,9,7,5,3
7557,9/8/2000,2000,9,8,6,3
7558,9/9/2000,2000,9,9,7,3
7559,9/10/2000,2000,9,10,1,3
7560,9/11/2000,2000,9,11,2,3
7561,9/12/2000,2000,9,12,3,3
7562,9/13/2000,2000,9,13,4,3
7563,9/14/2000,2000,9,14,5,3
7564,9/15/2000,2000,9,15,6,3
7565,9/16/2000,2000,9,16,7,3
7566,9/17/2000,2000,9,17,1,3
7567,9/18/2000,2000,9,18,2,3
7568,9/19/2000,2000,9,19,3,3
7569,9/20/2000,2000,9,20,4,3
7570,9/21/2000,2000,9,21,5,3
7571,9/22/2000,2000,9,22,6,3
7572,9/23/2000,2000,9,23,7,3
7573,9/24/2000,2000,9,24,1,3
7574,9/25/2000,2000,9,25,2,3
7575,9/26/2000,2000,9,26,3,3
7576,9/27/2000,2000,9,27,4,3
7577,9/28/2000,2000,9,28,5,3
7578,9/29/2000,2000,9,29,6,3
7579,9/30/2000,2000,9,30,7,3
7580,10/1/2000,2000,10,1,1,4
7581,10/2/2000,2000,10,2,2,4
7582,10/3/2000,2000,10,3,3,4
7583,10/4/2000,2000,10,4,4,4
7584,10/5/2000,2000,10,5,5,4
7585,10/6/2000,2000,10,6,6,4
7586,10/7/2000,2000,10,7,7,4
7587,10/8/2000,2000,10,8,1,4
7588,10/9/2000,2000,10,9,2,4
7589,10/10/2000,2000,10,10,3,4
7590,10/11/2000,2000,10,11,4,4
7591,10/12/2000,2000,10,12,5,4
7592,10/13/2000,2000,10,13,6,4
7593,10/14/2000,2000,10,14,7,4
7594,10/15/2000,2000,10,15,1,4
7595,10/16/2000,2000,10,16,2,4
7596,10/17/2000,2000,10,17,3,4
7597,10/18/2000,2000,10,18,4,4
7598,10/19/2000,2000,10,19,5,4
7599,10/20/2000,2000,10,20,6,4
7600,10/21/2000,2000,10,21,7,4
7601,10/22/2000,2000,10,22,1,4
7602,10/23/2000,2000,10,23,2,4
7603,10/24/2000,2000,10,24,3,4
7604,10/25/2000,2000,10,25,4,4
7605,10/26/2000,2000,10,26,5,4
7606,10/27/2000,2000,10,27,6,4
7607,10/28/2000,2000,10,28,7,4
7608,10/29/2000,2000,10,29,1,4
7609,10/30/2000,2000,10,30,2,4
7610,10/31/2000,2000,10,31,3,4
7611,11/1/2000,2000,11,1,4,4
7612,11/2/2000,2000,11,2,5,4
7613,11/3/2000,2000,11,3,6,4
7614,11/4/2000,2000,11,4,7,4
7615,11/5/2000,2000,11,5,1,4
7616,11/6/2000,2000,11,6,2,4
7617,11/7/2000,2000,11,7,3,4
7618,11/8/2000,2000,11,8,4,4
7619,11/9/2000,2000,11,9,5,4
7620,11/10/2000,2000,11,10,6,4
7621,11/11/2000,2000,11,11,7,4
7622,11/12/2000,2000,11,12,1,4
7623,11/13/2000,2000,11,13,2,4
7624,11/14/2000,2000,11,14,3,4
7625,11/15/2000,2000,11,15,4,4
7626,11/16/2000,2000,11,16,5,4
7627,11/17/2000,2000,11,17,6,4
7628,11/18/2000,2000,11,18,7,4
7629,11/19/2000,2000,11,19,1,4
7630,11/20/2000,2000,11,20,2,4
7631,11/21/2000,2000,11,21,3,4
7632,11/22/2000,2000,11,22,4,4
7633,11/23/2000,2000,11,23,5,4
7634,11/24/2000,2000,11,24,6,4
7635,11/25/2000,2000,11,25,7,4
7636,11/26/2000,2000,11,26,1,4
7637,11/27/2000,2000,11,27,2,4
7638,11/28/2000,2000,11,28,3,4
7639,11/29/2000,2000,11,29,4,4
7640,11/30/2000,2000,11,30,5,4
7641,12/1/2000,2000,12,1,6,4
7642,12/2/2000,2000,12,2,7,4
7643,12/3/2000,2000,12,3,1,4
7644,12/4/2000,2000,12,4,2,4
7645,12/5/2000,2000,12,5,3,4
7646,12/6/2000,2000,12,6,4,4
7647,12/7/2000,2000,12,7,5,4
7648,12/8/2000,2000,12,8,6,4
7649,12/9/2000,2000,12,9,7,4
7650,12/10/2000,2000,12,10,1,4
7651,12/11/2000,2000,12,11,2,4
7652,12/12/2000,2000,12,12,3,4
7653,12/13/2000,2000,12,13,4,4
7654,12/14/2000,2000,12,14,5,4
7655,12/15/2000,2000,12,15,6,4
7656,12/16/2000,2000,12,16,7,4
7657,12/17/2000,2000,12,17,1,4
7658,12/18/2000,2000,12,18,2,4
7659,12/19/2000,2000,12,19,3,4
7660,12/20/2000,2000,12,20,4,4
7661,12/21/2000,2000,12,21,5,4
7662,12/22/2000,2000,12,22,6,4
7663,12/23/2000,2000,12,23,7,4
7664,12/24/2000,2000,12,24,1,4
7665,12/25/2000,2000,12,25,2,4
7666,12/26/2000,2000,12,26,3,4
7667,12/27/2000,2000,12,27,4,4
7668,12/28/2000,2000,12,28,5,4
7669,12/29/2000,2000,12,29,6,4
7670,12/30/2000,2000,12,30,7,4
7671,12/31/2000,2000,12,31,1,4
7672,1/1/2001,2001,1,1,2,1
7673,1/2/2001,2001,1,2,3,1
7674,1/3/2001,2001,1,3,4,1
7675,1/4/2001,2001,1,4,5,1
7676,1/5/2001,2001,1,5,6,1
7677,1/6/2001,2001,1,6,7,1
7678,1/7/2001,2001,1,7,1,1
7679,1/8/2001,2001,1,8,2,1
7680,1/9/2001,2001,1,9,3,1
7681,1/10/2001,2001,1,10,4,1
7682,1/11/2001,2001,1,11,5,1
7683,1/12/2001,2001,1,12,6,1
7684,1/13/2001,2001,1,13,7,1
7685,1/14/2001,2001,1,14,1,1
7686,1/15/2001,2001,1,15,2,1
7687,1/16/2001,2001,1,16,3,1
7688,1/17/2001,2001,1,17,4,1
7689,1/18/2001,2001,1,18,5,1
7690,1/19/2001,2001,1,19,6,1
7691,1/20/2001,2001,1,20,7,1
7692,1/21/2001,2001,1,21,1,1
7693,1/22/2001,2001,1,22,2,1
7694,1/23/2001,2001,1,23,3,1
7695,1/24/2001,2001,1,24,4,1
7696,1/25/2001,2001,1,25,5,1
7697,1/26/2001,2001,1,26,6,1
7698,1/27/2001,2001,1,27,7,1
7699,1/28/2001,2001,1,28,1,1
7700,1/29/2001,2001,1,29,2,1
7701,1/30/2001,2001,1,30,3,1
7702,1/31/2001,2001,1,31,4,1
7703,2/1/2001,2001,2,1,5,1
7704,2/2/2001,2001,2,2,6,1
7705,2/3/2001,2001,2,3,7,1
7706,2/4/2001,2001,2,4,1,1
7707,2/5/2001,2001,2,5,2,1
7708,2/6/2001,2001,2,6,3,1
7709,2/7/2001,2001,2,7,4,1
7710,2/8/2001,2001,2,8,5,1
7711,2/9/2001,2001,2,9,6,1
7712,2/10/2001,2001,2,10,7,1
7713,2/11/2001,2001,2,11,1,1
7714,2/12/2001,2001,2,12,2,1
7715,2/13/2001,2001,2,13,3,1
7716,2/14/2001,2001,2,14,4,1
7717,2/15/2001,2001,2,15,5,1
7718,2/16/2001,2001,2,16,6,1
7719,2/17/2001,2001,2,17,7,1
7720,2/18/2001,2001,2,18,1,1
7721,2/19/2001,2001,2,19,2,1
7722,2/20/2001,2001,2,20,3,1
7723,2/21/2001,2001,2,21,4,1
7724,2/22/2001,2001,2,22,5,1
7725,2/23/2001,2001,2,23,6,1
7726,2/24/2001,2001,2,24,7,1
7727,2/25/2001,2001,2,25,1,1
7728,2/26/2001,2001,2,26,2,1
7729,2/27/2001,2001,2,27,3,1
7730,2/28/2001,2001,2,28,4,1
7731,3/1/2001,2001,3,1,5,1
7732,3/2/2001,2001,3,2,6,1
7733,3/3/2001,2001,3,3,7,1
7734,3/4/2001,2001,3,4,1,1
7735,3/5/2001,2001,3,5,2,1
7736,3/6/2001,2001,3,6,3,1
7737,3/7/2001,2001,3,7,4,1
7738,3/8/2001,2001,3,8,5,1
7739,3/9/2001,2001,3,9,6,1
7740,3/10/2001,2001,3,10,7,1
7741,3/11/2001,2001,3,11,1,1
7742,3/12/2001,2001,3,12,2,1
7743,3/13/2001,2001,3,13,3,1
7744,3/14/2001,2001,3,14,4,1
7745,3/15/2001,2001,3,15,5,1
7746,3/16/2001,2001,3,16,6,1
7747,3/17/2001,2001,3,17,7,1
7748,3/18/2001,2001,3,18,1,1
7749,3/19/2001,2001,3,19,2,1
7750,3/20/2001,2001,3,20,3,1
7751,3/21/2001,2001,3,21,4,1
7752,3/22/2001,2001,3,22,5,1
7753,3/23/2001,2001,3,23,6,1
7754,3/24/2001,2001,3,24,7,1
7755,3/25/2001,2001,3,25,1,1
7756,3/26/2001,2001,3,26,2,1
7757,3/27/2001,2001,3,27,3,1
7758,3/28/2001,2001,3,28,4,1
7759,3/29/2001,2001,3,29,5,1
7760,3/30/2001,2001,3,30,6,1
7761,3/31/2001,2001,3,31,7,1
7762,4/1/2001,2001,4,1,1,2
7763,4/2/2001,2001,4,2,2,2
7764,4/3/2001,2001,4,3,3,2
7765,4/4/2001,2001,4,4,4,2
7766,4/5/2001,2001,4,5,5,2
7767,4/6/2001,2001,4,6,6,2
7768,4/7/2001,2001,4,7,7,2
7769,4/8/2001,2001,4,8,1,2
7770,4/9/2001,2001,4,9,2,2
7771,4/10/2001,2001,4,10,3,2
7772,4/11/2001,2001,4,11,4,2
7773,4/12/2001,2001,4,12,5,2
7774,4/13/2001,2001,4,13,6,2
7775,4/14/2001,2001,4,14,7,2
7776,4/15/2001,2001,4,15,1,2
7777,4/16/2001,2001,4,16,2,2
7778,4/17/2001,2001,4,17,3,2
7779,4/18/2001,2001,4,18,4,2
7780,4/19/2001,2001,4,19,5,2
7781,4/20/2001,2001,4,20,6,2
7782,4/21/2001,2001,4,21,7,2
7783,4/22/2001,2001,4,22,1,2
7784,4/23/2001,2001,4,23,2,2
7785,4/24/2001,2001,4,24,3,2
7786,4/25/2001,2001,4,25,4,2
7787,4/26/2001,2001,4,26,5,2
7788,4/27/2001,2001,4,27,6,2
7789,4/28/2001,2001,4,28,7,2
7790,4/29/2001,2001,4,29,1,2
7791,4/30/2001,2001,4,30,2,2
7792,5/1/2001,2001,5,1,3,2
7793,5/2/2001,2001,5,2,4,2
7794,5/3/2001,2001,5,3,5,2
7795,5/4/2001,2001,5,4,6,2
7796,5/5/2001,2001,5,5,7,2
7797,5/6/2001,2001,5,6,1,2
7798,5/7/2001,2001,5,7,2,2
7799,5/8/2001,2001,5,8,3,2
7800,5/9/2001,2001,5,9,4,2
7801,5/10/2001,2001,5,10,5,2
7802,5/11/2001,2001,5,11,6,2
7803,5/12/2001,2001,5,12,7,2
7804,5/13/2001,2001,5,13,1,2
7805,5/14/2001,2001,5,14,2,2
7806,5/15/2001,2001,5,15,3,2
7807,5/16/2001,2001,5,16,4,2
7808,5/17/2001,2001,5,17,5,2
7809,5/18/2001,2001,5,18,6,2
7810,5/19/2001,2001,5,19,7,2
7811,5/20/2001,2001,5,20,1,2
7812,5/21/2001,2001,5,21,2,2
7813,5/22/2001,2001,5,22,3,2
7814,5/23/2001,2001,5,23,4,2
7815,5/24/2001,2001,5,24,5,2
7816,5/25/2001,2001,5,25,6,2
7817,5/26/2001,2001,5,26,7,2
7818,5/27/2001,2001,5,27,1,2
7819,5/28/2001,2001,5,28,2,2
7820,5/29/2001,2001,5,29,3,2
7821,5/30/2001,2001,5,30,4,2
7822,5/31/2001,2001,5,31,5,2
7823,6/1/2001,2001,6,1,6,2
7824,6/2/2001,2001,6,2,7,2
7825,6/3/2001,2001,6,3,1,2
7826,6/4/2001,2001,6,4,2,2
7827,6/5/2001,2001,6,5,3,2
7828,6/6/2001,2001,6,6,4,2
7829,6/7/2001,2001,6,7,5,2
7830,6/8/2001,2001,6,8,6,2
7831,6/9/2001,2001,6,9,7,2
7832,6/10/2001,2001,6,10,1,2
7833,6/11/2001,2001,6,11,2,2
7834,6/12/2001,2001,6,12,3,2
7835,6/13/2001,2001,6,13,4,2
7836,6/14/2001,2001,6,14,5,2
7837,6/15/2001,2001,6,15,6,2
7838,6/16/2001,2001,6,16,7,2
7839,6/17/2001,2001,6,17,1,2
7840,6/18/2001,2001,6,18,2,2
7841,6/19/2001,2001,6,19,3,2
7842,6/20/2001,2001,6,20,4,2
7843,6/21/2001,2001,6,21,5,2
7844,6/22/2001,2001,6,22,6,2
7845,6/23/2001,2001,6,23,7,2
7846,6/24/2001,2001,6,24,1,2
7847,6/25/2001,2001,6,25,2,2
7848,6/26/2001,2001,6,26,3,2
7849,6/27/2001,2001,6,27,4,2
7850,6/28/2001,2001,6,28,5,2
7851,6/29/2001,2001,6,29,6,2
7852,6/30/2001,2001,6,30,7,2
7853,7/1/2001,2001,7,1,1,3
7854,7/2/2001,2001,7,2,2,3
7855,7/3/2001,2001,7,3,3,3
7856,7/4/2001,2001,7,4,4,3
7857,7/5/2001,2001,7,5,5,3
7858,7/6/2001,2001,7,6,6,3
7859,7/7/2001,2001,7,7,7,3
7860,7/8/2001,2001,7,8,1,3
7861,7/9/2001,2001,7,9,2,3
7862,7/10/2001,2001,7,10,3,3
7863,7/11/2001,2001,7,11,4,3
7864,7/12/2001,2001,7,12,5,3
7865,7/13/2001,2001,7,13,6,3
7866,7/14/2001,2001,7,14,7,3
7867,7/15/2001,2001,7,15,1,3
7868,7/16/2001,2001,7,16,2,3
7869,7/17/2001,2001,7,17,3,3
7870,7/18/2001,2001,7,18,4,3
7871,7/19/2001,2001,7,19,5,3
7872,7/20/2001,2001,7,20,6,3
7873,7/21/2001,2001,7,21,7,3
7874,7/22/2001,2001,7,22,1,3
7875,7/23/2001,2001,7,23,2,3
7876,7/24/2001,2001,7,24,3,3
7877,7/25/2001,2001,7,25,4,3
7878,7/26/2001,2001,7,26,5,3
7879,7/27/2001,2001,7,27,6,3
7880,7/28/2001,2001,7,28,7,3
7881,7/29/2001,2001,7,29,1,3
7882,7/30/2001,2001,7,30,2,3
7883,7/31/2001,2001,7,31,3,3
7884,8/1/2001,2001,8,1,4,3
7885,8/2/2001,2001,8,2,5,3
7886,8/3/2001,2001,8,3,6,3
7887,8/4/2001,2001,8,4,7,3
7888,8/5/2001,2001,8,5,1,3
7889,8/6/2001,2001,8,6,2,3
7890,8/7/2001,2001,8,7,3,3
7891,8/8/2001,2001,8,8,4,3
7892,8/9/2001,2001,8,9,5,3
7893,8/10/2001,2001,8,10,6,3
7894,8/11/2001,2001,8,11,7,3
7895,8/12/2001,2001,8,12,1,3
7896,8/13/2001,2001,8,13,2,3
